"Date (m/d/y)","Julian Date","Start Time","Temp (oC)","Weather","Dx","Last Covered On","Exposure Time","Exposure Time (Hr)","Exposure Time (min)","Low Tide Height","Low Tide Time","Ditance From Shore"," DC of (15 ) quadrats","Relative DC","End Time","Dropping Density ","Relative Dropping density (droppings/m2)","Droppings/min/m2","Relative Droppings Density Per Unit Time (droppings/m2/min)","Proportion Wesa to LESA"
"2007-09-05",248,"10:55:00",,,,"23:00:00","-12:05:00",11.9166666666667,715,,,250,7,0.466666666666667,"10:59:00",0.466666666666667,0.031111111111111,0.000652680652681,0.455366823274304,
"2007-09-05",248,"11:00:00",,,,"23:00:00","-12:00:00",12,720,,,200,4,0.266666666666667,"11:03:00",0.266666666666667,0.017777777777778,0.00037037037037,0.258402602096133,
"2007-09-05",248,"11:04:00",,,,"23:00:00","-11:56:00",12.0666666666667,724,,,150,0,0,"11:05:00",0,0,0,0,
"2007-09-05",248,"11:06:00",,,"2007-09-03","23:00:00","-11:54:00",36.1,2166,,,100,0,0,"11:08:00",0,0,0,0,
"2007-09-05",248,"11:09:00",,,"2007-09-03","23:00:00","-11:51:00",36.15,2169,,,50,0,0,"11:11:00",0,0,0,0,
"2007-09-05",248,"11:12:00",,,"2007-09-03","22:00:00","-10:48:00",37.2,2232,,,0,0,0,,0,0,0,0,
"2007-09-07",250,"12:27:00",,,,"06:00:00","06:27:00",6.45,387,,,1500,0,0,,0,0,0,0,
"2007-09-07",250,"12:29:00",,,,"05:00:00","07:29:00",7.48333333333333,449,,,1400,0,0,,0,0,0,0,
"2007-09-07",250,"12:32:00",,,,"05:00:00","07:32:00",7.53333333333333,452,,,1300,0,0,,0,0,0,0,
"2007-09-07",250,"12:33:00",,,,"05:00:00","07:33:00",7.55,453,,,1200,0,0,,0,0,0,0,
"2007-09-07",250,"12:35:00",,,,"05:00:00","07:35:00",7.58333333333333,455,,,1100,0,0,,0,0,0,0,
"2007-09-07",250,"12:38:00",,,,"04:00:00","08:38:00",8.63333333333333,518,,,1000,0,0,,0,0,0,0,
"2007-09-07",250,"12:39:00",,,,"04:00:00","08:39:00",8.65,519,,,900,0,0,,0,0,0,0,
"2007-09-07",250,"12:41:00",,,,"04:00:00","08:41:00",8.68333333333333,521,,,800,0,0,,0,0,0,0,
"2007-09-07",250,"12:43:00",,,,"04:00:00","08:43:00",8.71666666666667,523,,,700,0,0,,0,0,0,0,
"2007-09-07",250,"12:45:00",,,,"03:00:00","09:45:00",9.75,585,,,600,0,0,,0,0,0,0,
"2007-09-07",250,"12:46:00",,,,"03:00:00","09:46:00",9.76666666666667,586,,,550,0,0,,0,0,0,0,
"2007-09-07",250,"12:47:00",,,,"03:00:00","09:47:00",9.78333333333333,587,,,500,0,0,,0,0,0,0,
"2007-09-07",250,"12:48:00",,,,"02:00:00","10:48:00",10.8,648,,,450,0,0,,0,0,0,0,
"2007-09-07",250,"12:50:00",,,,"02:00:00","10:50:00",10.8333333333333,650,,,400,0,0,,0,0,0,0,
"2007-09-07",250,"12:51:00",,,,"02:00:00","10:51:00",10.85,651,,,350,0,0,,0,0,0,0,
"2007-09-07",250,"12:53:00",,,,"19:00:00","-06:07:00",17.8833333333333,1073,,,300,2,0.030769230769231,"12:56:00",0.133333333333333,0.002051282051282,0.000124262193228,0.032576271924417,
"2007-09-07",250,"12:57:00",,,,"18:00:00","-05:03:00",18.95,1137,,,250,51,0.784615384615385,"13:02:00",3.4,0.052307692307692,0.002990325417766,0.783936380175848,
"2007-09-07",250,"13:03:00",,,,"18:00:00","-04:57:00",19.05,1143,,,200,12,0.184615384615385,"13:07:00",0.8,0.012307692307692,0.000699912510936,0.183487347899735,
"2007-09-07",250,"13:08:00",,,,"18:00:00","-04:52:00",19.1333333333333,1148,,,150,0,0,"13:12:00",0,0,0,0,
"2007-09-07",250,"13:13:00",,,,"17:00:00","-03:47:00",20.2166666666667,1213,,,100,0,0,,0,0,0,0,
"2007-09-07",250,"13:14:00",,,,"17:00:00","-03:46:00",20.2333333333333,1214,,,50,0,0,,0,0,0,0,
"2007-09-07",250,"13:15:00",,,,"17:00:00","-03:45:00",20.25,1215,,,0,0,0,,0,0,0,0,
"2007-09-08",251,"15:06:00",,,,"05:00:00","10:06:00",10.1,606,,,800,0,0,,0,0,0,0,
"2007-09-08",251,"15:04:00",,,,"05:00:00","10:04:00",10.0666666666667,604,,,700,0,0,,0,0,0,0,
"2007-09-08",251,"15:02:00",,,,"04:00:00","11:02:00",11.0333333333333,662,,,600,0,0,,0,0,0,0,
"2007-09-08",251,"15:01:00",,,,"04:00:00","11:01:00",11.0166666666667,661,,,550,0,0,,0,0,0,0,
"2007-09-08",251,"14:59:00",,,,"04:00:00","10:59:00",10.9833333333333,659,,,500,0,0,,0,0,0,0,
"2007-09-08",251,"14:58:00",,,,"04:00:00","10:58:00",10.9666666666667,658,,,450,0,0,,0,0,0,0,
"2007-09-08",251,"14:56:00",,,,"04:00:00","10:56:00",10.9333333333333,656,,,400,0,0,,0,0,0,0,
"2007-09-08",251,"14:54:00",,,,"03:00:00","11:54:00",11.9,714,,,350,0,0,,0,0,0,0,
"2007-09-08",251,"14:52:00",,,,"19:00:00","-04:08:00",19.8666666666667,1192,,,300,5,0.454545454545455,"14:53:00",0.333333333333333,0.03030303030303,0.000279642058166,0.453224315827749,
"2007-09-08",251,"14:47:00",,,,"19:00:00","-04:13:00",19.7833333333333,1187,,,250,4,0.363636363636364,"14:49:00",0.266666666666667,0.024242424242424,0.000224655995507,0.364106746060103,
"2007-09-08",251,"14:43:00",,,,"19:00:00","-04:17:00",19.7166666666667,1183,,,200,2,0.181818181818182,"14:46:00",0.133333333333333,0.012121212121212,0.000112707805015,0.182668938112148,
"2007-09-08",251,"14:42:00",,,,"19:00:00","-04:18:00",19.7,1182,,,150,0,0,,0,0,0,0,
"2007-09-08",251,"14:41:00",,,,"18:00:00","-03:19:00",20.6833333333333,1241,,,100,0,0,,0,0,0,0,
"2007-09-08",251,"14:40:00",,,,"18:00:00","-03:20:00",20.6666666666667,1240,,,50,0,0,,0,0,0,0,
"2007-09-08",251,"14:38:00",,,,"18:00:00","-03:22:00",20.6333333333333,1238,,,0,0,0,,0,0,0,0,
"2007-09-09",252,"14:13:00",,,,"08:00:00","06:13:00",6.21666666666667,373,,,1500,0,0,,0,0,0,0,
"2007-09-09",252,"14:16:00",,,,"08:00:00","06:16:00",6.26666666666667,376,,,1400,0,0,,0,0,0,0,
"2007-09-09",252,"14:17:00",,,,"07:00:00","07:17:00",7.28333333333333,437,,,1300,0,0,,0,0,0,0,
"2007-09-09",252,"14:19:00",,,,"07:00:00","07:19:00",7.31666666666667,439,,,1200,1,0.125,"14:21:00",0.066666666666667,0.008333333333333,0.000151860288535,0.170580950515913,
"2007-09-09",252,"14:23:00",,,,"07:00:00","07:23:00",7.38333333333333,443,,,1100,0,0,,0,0,0,0,
"2007-09-09",252,"14:25:00",,,,"07:00:00","07:25:00",7.41666666666667,445,,,1000,0,0,,0,0,0,0,
"2007-09-09",252,"14:27:00",,,,"06:00:00","08:27:00",8.45,507,,,900,0,0,,0,0,0,0,
"2007-09-09",252,"14:29:00",,,,"06:00:00","08:29:00",8.48333333333333,509,,,800,0,0,,0,0,0,0,
"2007-09-09",252,"14:31:00",,,,"06:00:00","08:31:00",8.51666666666667,511,,,700,0,0,,0,0,0,0,
"2007-09-09",252,"14:32:00",,,,"05:00:00","09:32:00",9.53333333333333,572,,,600,0,0,,0,0,0,0,
"2007-09-09",252,"14:33:00",,,,"05:00:00","09:33:00",9.55,573,,,550,0,0,,0,0,0,0,
"2007-09-09",252,"14:34:00",,,,"05:00:00","09:34:00",9.56666666666667,574,,,500,0,0,,0,0,0,0,
"2007-09-09",252,"14:36:00",,,,"05:00:00","09:36:00",9.6,576,,,450,0,0,,0,0,0,0,
"2007-09-09",252,"14:37:00",,,,"05:00:00","09:37:00",9.61666666666667,577,,,400,0,0,,0,0,0,0,
"2007-09-09",252,"14:38:00",,,,"05:00:00","09:38:00",9.63333333333333,578,,,350,1,0.125,"14:41:00",0.066666666666667,0.008333333333333,0.000115340253749,0.129558888021602,
"2007-09-09",252,"14:42:00",,,,"04:00:00","10:42:00",10.7,642,,,300,6,0.75,"14:45:00",0.4,0.05,0.000623052959502,0.699860161462485,
"2007-09-09",252,"14:46:00",,,,"19:00:00","-04:14:00",19.7666666666667,1186,,,250,0,0,"14:50:00",0,0,0,0,
"2007-09-09",252,"14:51:00",,,,"19:00:00","-04:09:00",19.85,1191,,,200,0,0,"14:53:00",0,0,0,0,
"2007-09-09",252,"14:54:00",,,,"19:00:00","-04:06:00",19.9,1194,,,150,0,0,,0,0,0,0,
"2007-09-09",252,"14:55:00",,,,"19:00:00","-04:05:00",19.9166666666667,1195,,,100,0,0,,0,0,0,0,
"2007-09-09",252,"14:56:00",,,,"19:00:00","-04:04:00",19.9333333333333,1196,,,50,0,0,,0,0,0,0,
"2007-09-09",252,"14:57:00",,,,"18:00:00","-03:03:00",20.95,1257,,,0,0,0,,0,0,0,0,
